SKILL_ID,SKILL_NAME,SKILL_SHORT_NAME,SKILL_AREA_NAME,CONTENT_AREA_NAME,CONTENT_AREA_SHORT_NAME,PEDAGOGICAL_LIMITS,DOK_LEVEL,IS_EN_US_FOCUS_SKILL,IS_G3_READING_PROFICIENCY_SKILL,IS_G4_PROFICIENCY_SKILL,IS_KINDERGARTEN_READINESS_SKILL,HAS_CBM_MEASURE,IS_ALGEBRA_READINESS_SKILL,GRADE_LEVEL_DEFAULT_ID,GRADE_LEVEL_NAME,GRADE_LEVEL_SHORT_NAME,GRADE_LEVEL_DEFAULT_ORDER,USP_SECTION_CODE,USP_SECTION_NAME,USP_SECTION_DEFAULT_ORDER,SKILL_AREA_ID,CONTENT_AREA_ID,USP_SECTION_ID,SKILL_STATUS,USP_SKILL_STATUS,REPLACES_SKILL_ID,SKILL_CREATION_RATIONALE,SKILL_NOTES,DEV_NOTE,LAST_CHANGE_TYPE,LAST_CHANGE_BATCH
ff2f7526-0728-49e0-a74c-d91edd97e3a6,Analyze the effect that changing elements in a data set has on the standard deviation or variance,Analyze the effect of changing elements,Data Representation and Analysis,Mathematics,Math,,,false,false,false,false,false,false,GRADE_9,Grade 9,9,9,A1,Algebra 1,11,00b976b1-479d-e311-b77c-005056801da1,2,eba4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
09bec51a-a39f-e311-9503-005056801da1,Use a frequency table to represent data,Use a frequency table to represent data,Data Representation and Analysis,Mathematics,Math,,,false,false,false,false,false,false,GRADE_3,Grade 3,3,3,3,Grade 3,5,00b976b1-479d-e311-b77c-005056801da1,2,e5a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
69e2ce4a-e2a3-4f05-b333-4cd1b113f16d,Read a Venn diagram,Read a Venn diagram,Data Representation and Analysis,Mathematics,Math,,,false,false,false,false,false,false,GRADE_1,Grade 1,1,1,1,Grade 1,3,00b976b1-479d-e311-b77c-005056801da1,2,e3a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
b27d63d8-2400-e411-9e54-005056801da1,"Compare the distributions of data sets from univariate empirical distributions through appropriate measures of central tendency, including modal class and spread, quartiles, and inter-quartile range",Compare the distribution of data sets,Data Representation and Analysis,Mathematics,Math,,,false,false,false,false,false,false,GRADE_11,Grade 11,11,11,A2,Algebra 2,13,00b976b1-479d-e311-b77c-005056801da1,2,f2f83186-dcce-e311-aead-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
a09e4962-a2c7-4d5e-b457-7f3d4e2f59d1,Describe the median as the numerical middle of an ordered data set,Describe the median as the numerical middle,Data Representation and Analysis,Mathematics,Math,,,false,false,false,false,false,false,GRADE_6,Grade 6,6,6,6,Grade 6,8,00b976b1-479d-e311-b77c-005056801da1,2,e8a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
e2a5bfaa-479d-e311-b77c-005056801da1,Compute the correlation coefficient of a linear fit,Compute correlation coefficients of a linear fit,Data Representation and Analysis,Mathematics,Math,,,false,false,false,false,false,false,GRADE_9,Grade 9,9,9,A1,Algebra 1,11,00b976b1-479d-e311-b77c-005056801da1,2,eba4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
0efc7eab-4cc6-4a7d-ac5e-e59a285fc2a2,Answer a question using information from a Venn diagram containing organized data,Answer a question using info from a Venn diagram,Data Representation and Analysis,Mathematics,Math,,,false,false,false,false,false,false,GRADE_6,Grade 6,6,6,6,Grade 6,8,00b976b1-479d-e311-b77c-005056801da1,2,e8a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
b17e63d8-2400-e411-9e54-005056801da1,Interpret data using pictographs,Interpret data using pictographs,Data Representation and Analysis,Mathematics,Math,,,false,false,false,false,false,false,GRADE_1,Grade 1,1,1,1,Grade 1,3,00b976b1-479d-e311-b77c-005056801da1,2,e3a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
8ca5bfaa-479d-e311-b77c-005056801da1,Investigate and describe a pattern of association between two quantities,Investigate / describe associations,Data Representation and Analysis,Mathematics,Math,,,false,false,false,false,false,false,GRADE_8,Grade 8,8,8,8,Grade 8,10,00b976b1-479d-e311-b77c-005056801da1,2,eaa4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
9ab6bb64-e357-4c27-ae0c-9c3fcacd1fc6,Interpret the meaning of the origin or scale for a geometric graph or data display,Interpret meaning: origin / scale,Data Representation and Analysis,Mathematics,Math,,,false,false,false,false,false,false,GRADE_10,Grade 10,10,10,GM,Geometry,12,00b976b1-479d-e311-b77c-005056801da1,2,eca4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
d57f63d8-2400-e411-9e54-005056801da1,"Solve comparison problems using information presented in bar graphs, pictographs, tables, and other graphs",Solve comparison problems using a diagram,Data Representation and Analysis,Mathematics,Math,,,false,false,false,false,false,false,GRADE_3,Grade 3,3,3,3,Grade 3,5,00b976b1-479d-e311-b77c-005056801da1,2,e5a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
f72a910d-7597-4757-a21b-f9aaeaeaa7c1,Use a 2-category tally chart to represent data,Use a 2-category tally chart to represent data,Data Representation and Analysis,Mathematics,Math,,,false,false,false,false,false,false,GRADE_K,Kindergarten,K,0,K,Kindergarten,2,00b976b1-479d-e311-b77c-005056801da1,2,4b314c9c-a69f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
f9a3bfaa-479d-e311-b77c-005056801da1,Represent length measurement data using a line plot with a whole-number unit scale,Put length data on line plot: whole-number scale,Data Representation and Analysis,Mathematics,Math,,,false,false,false,false,false,false,GRADE_2,Grade 2,2,2,2,Grade 2,4,00b976b1-479d-e311-b77c-005056801da1,2,e4a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
ecbdc51a-a39f-e311-9503-005056801da1,Sort objects according to one attribute,Sort objects according to one attribute,Data Representation and Analysis,Mathematics,Math,,,true,false,false,false,false,false,GRADE_PREK,Pre-K,PK,-1,PK,Pre-Kindergarten,1,00b976b1-479d-e311-b77c-005056801da1,2,4a314c9c-a69f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
3192e05c-6e91-4da3-a461-5f15302ed17a,Represent data using a graph or chart,Represent data using a graph or chart,Data Representation and Analysis,Mathematics,Math,,,false,false,false,false,false,false,GRADE_4,Grade 4,4,4,4,Grade 4,6,00b976b1-479d-e311-b77c-005056801da1,2,e6a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
45337b43-a0c5-4ade-97a2-c57099043fa0,Understand that data is collected to answer questions,Understand: data is collected to answer questions,Data Representation and Analysis,Mathematics,Math,,,false,false,false,false,false,false,GRADE_2,Grade 2,2,2,2,Grade 2,4,00b976b1-479d-e311-b77c-005056801da1,2,e4a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
7216d409-3895-4a86-8b04-d066d01d0a5b,Determine the effect of a change in a data set on the range or interquartile range,Find how changes in data affect variation,Data Representation and Analysis,Mathematics,Math,,,false,false,false,false,false,false,GRADE_6,Grade 6,6,6,6,Grade 6,8,00b976b1-479d-e311-b77c-005056801da1,2,e8a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
66787990-79f0-4844-8f7e-4cf169b347b8,Read a picture graph with up to four categories,Read a picture graph: up to 4 categories,Data Representation and Analysis,Mathematics,Math,,,false,false,false,false,false,false,GRADE_K,Kindergarten,K,0,K,Kindergarten,2,00b976b1-479d-e311-b77c-005056801da1,2,4b314c9c-a69f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
dc7e63d8-2400-e411-9e54-005056801da1,"Interpret the distributions of data sets from univariate empirical distributions through appropriate graphical representation involving discrete, continuous and grouped data, including box plots",Interpret the distribution of data: diagrams,Data Representation and Analysis,Mathematics,Math,,,false,false,false,false,false,false,GRADE_9,Grade 9,9,9,A1,Algebra 1,11,00b976b1-479d-e311-b77c-005056801da1,2,eba4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
7e2c7960-48e6-4f30-939c-f81e569b0aac,Redistribute whole or fractional parts to create an equal distribution,Redistribute parts: create an equal distribution,Data Representation and Analysis,Mathematics,Math,,,false,false,false,false,false,false,GRADE_5,Grade 5,5,5,5,Grade 5,7,00b976b1-479d-e311-b77c-005056801da1,2,e7a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
47bec51a-a39f-e311-9503-005056801da1,Use a circle graph to organize data,Use a circle graph to organize data,Data Representation and Analysis,Mathematics,Math,,,false,false,false,false,false,false,GRADE_8,Grade 8,8,8,8,Grade 8,10,00b976b1-479d-e311-b77c-005056801da1,2,eaa4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
4734fa6e-8641-438c-952b-dd2f4b927b10,Predict the result of a data collection,Predict the result of a data collection,Data Representation and Analysis,Mathematics,Math,,,false,false,false,false,false,false,GRADE_PREK,Pre-K,PK,-1,PK,Pre-Kindergarten,1,00b976b1-479d-e311-b77c-005056801da1,2,4a314c9c-a69f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
43bec51a-a39f-e311-9503-005056801da1,Use the mean of a data set to solve a problem,Use the mean of a data set to solve a problem,Data Representation and Analysis,Mathematics,Math,,,false,false,false,false,false,false,GRADE_7,Grade 7,7,7,7,Grade 7,9,00b976b1-479d-e311-b77c-005056801da1,2,e9a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
699672dd-9c8c-4680-8e95-65f5edf8e110,Determine the function of best fit for data on a scatter plot,Find the function of best fit for a scatter plot,Data Representation and Analysis,Mathematics,Math,,,false,false,false,false,false,false,GRADE_11,Grade 11,11,11,A2,Algebra 2,13,00b976b1-479d-e311-b77c-005056801da1,2,f2f83186-dcce-e311-aead-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
2bbec51a-a39f-e311-9503-005056801da1,Answer a question using information from a stem-and-leaf plot,Answer questions: use a given stem-and-leaf plot,Data Representation and Analysis,Mathematics,Math,,,false,false,false,false,false,false,GRADE_6,Grade 6,6,6,6,Grade 6,8,00b976b1-479d-e311-b77c-005056801da1,2,e8a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
bd526cc3-0495-4f82-a791-9f233ec5de9f,Justify the choice of a data collection method,Justify the choice of a data collection method,Data Representation and Analysis,Mathematics,Math,,,false,false,false,false,false,false,GRADE_6,Grade 6,6,6,6,Grade 6,8,00b976b1-479d-e311-b77c-005056801da1,2,e8a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
d979e1ee-423a-4b77-8e03-f2378f2272bf,Determine whether using a population or a sample is appropriate to answer a question,Determine when to use a population or a sample,Data Representation and Analysis,Mathematics,Math,,,false,false,false,false,false,false,GRADE_9,Grade 9,9,9,9,Grade 9,11,00b976b1-479d-e311-b77c-005056801da1,2,54314c9c-a69f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
e8a3bfaa-479d-e311-b77c-005056801da1,Interpret data to ask and answer questions comparing up to three categories,Interpret data to ask / answer questions on 3 sets,Data Representation and Analysis,Mathematics,Math,,,false,false,true,false,false,false,GRADE_1,Grade 1,1,1,1,Grade 1,3,00b976b1-479d-e311-b77c-005056801da1,2,e3a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
e6a6bfaa-479d-e311-b77c-005056801da1,Estimate areas under the normal curve,Estimate areas under the normal curve,Data Representation and Analysis,Mathematics,Math,,,false,false,false,false,false,false,GRADE_11,Grade 11,11,11,A2,Algebra 2,13,00b976b1-479d-e311-b77c-005056801da1,2,f2f83186-dcce-e311-aead-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
aa2b0af2-7c30-4d0f-b27c-18da7dab734d,"Estimate a population mean or proportion, using data from a sample survey",Estimate population proportions from sample data,Data Representation and Analysis,Mathematics,Math,,,true,false,false,false,false,false,GRADE_11,Grade 11,11,11,A2,Algebra 2,13,00b976b1-479d-e311-b77c-005056801da1,2,f2f83186-dcce-e311-aead-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
5820a044-dfff-e311-9e54-005056801da1,Determine the <i>z</i>-score for a data point given the population mean and standard deviation,Find the z-score from mean / standard deviation,Data Representation and Analysis,Mathematics,Math,,,false,false,false,false,false,false,GRADE_11,Grade 11,11,11,A2,Algebra 2,13,00b976b1-479d-e311-b77c-005056801da1,2,f2f83186-dcce-e311-aead-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
2f696dc8-8b7e-4c81-a684-c1ae4a7465a2,Relate a decimal number to thousandths to a point on a number line,Relate number to thousandths to number line,Decimal Concepts and Operations,Mathematics,Math,,,false,false,false,false,false,false,GRADE_5,Grade 5,5,5,5,Grade 5,7,fab876b1-479d-e311-b77c-005056801da1,2,e7a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
693e80ba-2d97-4a6b-82ae-410eafd9391c,"Justify the reasonableness of a solution involving whole numbers, fractions, or decimals",Justify solution: positive rational numbers,Decimal Concepts and Operations,Mathematics,Math,,,false,false,false,false,false,false,GRADE_5,Grade 5,5,5,5,Grade 5,7,fab876b1-479d-e311-b77c-005056801da1,2,e7a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
bc35969e-a1ec-e311-b64a-005056801da1,Order decimal numbers through the thousandths place,Order decimals through the 1000ths place,Decimal Concepts and Operations,Mathematics,Math,,,false,false,false,false,false,false,GRADE_5,Grade 5,5,5,5,Grade 5,7,fab876b1-479d-e311-b77c-005056801da1,2,e7a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
f3fbe673-1b3d-45a0-a476-2f9442b31025,Divide decimals and whole numbers,Divide decimals and whole numbers,Decimal Concepts and Operations,Mathematics,Math,,,true,false,false,false,false,false,GRADE_6,Grade 6,6,6,6,Grade 6,8,fab876b1-479d-e311-b77c-005056801da1,2,e8a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
5a6fd0d6-690a-448c-89b3-c3b6af0db5e1,Multiply or divide fractions and decimals using a model,Use a model: multiply / divide rational numbers,Decimal Concepts and Operations,Mathematics,Math,,,false,false,false,false,false,false,GRADE_6,Grade 6,6,6,6,Grade 6,8,fab876b1-479d-e311-b77c-005056801da1,2,e8a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
d645fd09-d574-4e5c-abb5-fc58857de121,Multiply two decimal numbers to thousandths,Multiply two decimal numbers to thousandths,Decimal Concepts and Operations,Mathematics,Math,"Students will be able to multiply multi-digit decimals, up to the thousandths place, using any strategy. Instruction can include the use of area models, properties of operations, and/or the standard algorithm. All numbers and products should be positive.",,true,false,false,false,false,false,GRADE_6,Grade 6,6,6,6,Grade 6,8,fab876b1-479d-e311-b77c-005056801da1,2,e8a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,update,RSLCHANGE_MATH_20250110_01_02
c0a3bfaa-479d-e311-b77c-005056801da1,Read and write a decimal through thousandths in any form,Read and write a decimal through thousandths,Decimal Concepts and Operations,Mathematics,Math,,,true,false,false,false,false,true,GRADE_5,Grade 5,5,5,5,Grade 5,7,fab876b1-479d-e311-b77c-005056801da1,2,e7a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
ba3ab7da-5816-4ee7-9f0f-0490ab48e72e,Add or subtract fractions and decimals to solve a problem,Solve problems: add / subtract fractions / decimals,Decimal Concepts and Operations,Mathematics,Math,,,false,false,false,false,false,false,GRADE_5,Grade 5,5,5,5,Grade 5,7,fab876b1-479d-e311-b77c-005056801da1,2,e7a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
e8c8eecf-9ac6-47b5-99d5-96f2c225233a,Divide a whole number by a decimal number through the hundredths using one of various strategies,Divide a whole number by a decimal number through the hundredths using one of various strategies,Decimal Concepts and Operations,Mathematics,Math,"Students will divide a whole number by decimal to the hundredths place. Students are NOT expected to use the standard algorithm, only properties of operations and models.",,false,false,false,false,false,false,GRADE_5,Grade 5,5,5,,,,fab876b1-479d-e311-b77c-005056801da1,2,,Released,Unknown,,,,Delivery 12 Release - skills beyond LPs,update,RSLCHANGE_MATH_20250814_01_01_RELEASE
5b04480b-2ebd-48ff-aa93-083bd692056b,Add and / or subtract decimal numbers through hundredths,Add / subtract decimal numbers through hundredths,Decimal Concepts and Operations,Mathematics,Math,,,false,false,false,false,false,false,GRADE_6,Grade 6,6,6,6,Grade 6,8,fab876b1-479d-e311-b77c-005056801da1,2,e8a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
5270f74c-d388-41b3-8245-b1122976e1eb,Convert between a decimal and a fraction using a model,Convert between decimal / fraction using a model,Decimal Concepts and Operations,Mathematics,Math,,,false,false,false,false,false,false,GRADE_4,Grade 4,4,4,4,Grade 4,6,fab876b1-479d-e311-b77c-005056801da1,2,e6a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
cd8063d8-2400-e411-9e54-005056801da1,"When rounding, know that the last digit to keep should remain the same if it is followed by a 0, 1, 2, 3 or 4, but should be increased by one if it is followed by a 5, 6, 7, 8 or 9",Know the rules of rounding,Decimal Concepts and Operations,Mathematics,Math,,,false,false,false,false,false,false,GRADE_4,Grade 4,4,4,4,Grade 4,6,fab876b1-479d-e311-b77c-005056801da1,2,e6a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
84ef902f-1b5b-4ad6-88d1-453a72f8ae93,Represent quotients of decimals to the hundredths using concrete models,Model dividing decimals through 100ths,Decimal Concepts and Operations,Mathematics,Math,,,false,false,false,false,false,false,GRADE_5,Grade 5,5,5,5,Grade 5,7,fab876b1-479d-e311-b77c-005056801da1,2,e7a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
39bbc51a-a39f-e311-9503-005056801da1,Add or subtract decimal numbers of the same place through hundredths to solve a problem,Solve problems: add / subtract decimals to 100ths,Decimal Concepts and Operations,Mathematics,Math,,,true,false,false,false,false,false,GRADE_4,Grade 4,4,4,4,Grade 4,6,fab876b1-479d-e311-b77c-005056801da1,2,e6a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
a88ac3b6-eaa4-47c4-8cc8-4ca800b82167,Relate a decimal number and its expanded form using powers of ten,Relate a decimal number and its expanded form,Decimal Concepts and Operations,Mathematics,Math,,,false,false,false,false,false,false,GRADE_6,Grade 6,6,6,6,Grade 6,8,fab876b1-479d-e311-b77c-005056801da1,2,e8a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
26ba129a-41fb-498d-b7cd-94151120eccf,Estimate the quotient of two decimals,Estimate the quotient of two decimals,Decimal Concepts and Operations,Mathematics,Math,,,false,false,false,false,false,false,GRADE_5,Grade 5,5,5,5,Grade 5,7,fab876b1-479d-e311-b77c-005056801da1,2,e7a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
ddbbc51a-a39f-e311-9503-005056801da1,"Divide decimals, fractions, mixed numbers or whole numbers to solve a problem",Divide decimals and fractions to solve a problem,Decimal Concepts and Operations,Mathematics,Math,,,false,false,false,false,false,false,GRADE_6,Grade 6,6,6,6,Grade 6,8,fab876b1-479d-e311-b77c-005056801da1,2,e8a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
8d9c749d-11ca-4c24-b493-7640d051130b,Convert between rational numbers and repeating decimals,Convert between rational numbers and repeating decimals,Decimal Concepts and Operations,Mathematics,Math,"Students will be able to convert between rational numbers and repeating decimals, demonstrating their understanding of the relationship between these two forms of numbers. 

For example, write 25/45 as a decimal using long division.",,false,false,false,false,false,false,GRADE_8,Grade 8,8,8,,,,fab876b1-479d-e311-b77c-005056801da1,2,,Released,Unknown,,,,Delivery 12 Release - skills beyond LPs,update,RSLCHANGE_MATH_20250814_01_01_RELEASE
9484b589-244a-43fa-aa2d-503015847711,Assess the reasonableness of estimates for problems involving decimals,Assess estimates for problems involving decimals,Decimal Concepts and Operations,Mathematics,Math,,,false,false,false,false,false,false,GRADE_5,Grade 5,5,5,5,Grade 5,7,fab876b1-479d-e311-b77c-005056801da1,2,e7a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
51a3bfaa-479d-e311-b77c-005056801da1,Estimate the solution to a problem,Estimate the solution to a problem,Decimal Concepts and Operations,Mathematics,Math,,,false,false,false,false,false,true,GRADE_5,Grade 5,5,5,5,Grade 5,7,fab876b1-479d-e311-b77c-005056801da1,2,e7a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
897f63d8-2400-e411-9e54-005056801da1,Recognize that tenths arise from dividing an object into 10 equal parts,Know: tenths arise from dividing into 10 parts,Decimal Concepts and Operations,Mathematics,Math,,,false,false,false,false,false,false,GRADE_2,Grade 2,2,2,2,Grade 2,4,fab876b1-479d-e311-b77c-005056801da1,2,e4a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
4afb17a4-edea-412c-bcd6-38a7d3be796c,Solve a 1- or 2-step problem involving positive rational numbers,Solve problem involving positive rational numbers,Decimal Concepts and Operations,Mathematics,Math,,,false,false,false,false,false,false,GRADE_6,Grade 6,6,6,,,,fab876b1-479d-e311-b77c-005056801da1,2,,Released,Unknown,,IN.Math.6.NS.4,,Delivery 12 Release - skills beyond LPs,update,RSLCHANGE_MATH_20250814_01_01_RELEASE
4a64869f-d019-48eb-b883-93e6ec080475,Solve a problem involving multiplication of decimals to hundredths,Solve problem: multiply decimals to hundredths,Decimal Concepts and Operations,Mathematics,Math,,,false,false,false,false,false,false,GRADE_6,Grade 6,6,6,6,Grade 6,8,fab876b1-479d-e311-b77c-005056801da1,2,e8a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
01234436-5ff1-4d79-bbdb-97141403030b,Solve a word problem involving multiplication or division of two decimal numbers to thousandths,Solve a word problem involving multiplication or division of two decimal numbers to thousandths,Decimal Concepts and Operations,Mathematics,Math,"Students will be able to solve multiplication and division word problems involving two decimals up to the thousandths place using the standard algorithm. All numbers, products, and quotients should be positive.",,false,false,false,false,false,false,GRADE_6,Grade 6,6,6,,,,fab876b1-479d-e311-b77c-005056801da1,2,,Released,Unknown,,,,Delivery 12 Release - skills beyond LPs,update,RSLCHANGE_MATH_20250814_01_01_RELEASE
ad730af0-c93c-4417-9c0f-5ec911c591e4,"Compare fractions, decimals, and percents","Compare fractions, decimals, and percents",Decimal Concepts and Operations,Mathematics,Math,,,false,false,false,false,false,true,GRADE_7,Grade 7,7,7,7,Grade 7,9,fab876b1-479d-e311-b77c-005056801da1,2,e9a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
ad98d01c-ad7d-4dce-8b65-dfb20bfa8335,Solve a problem involving addition and / or subtraction of decimal numbers through hundredths,Solve problem: + / - decimals through hundredths,Decimal Concepts and Operations,Mathematics,Math,,,false,false,false,false,false,false,GRADE_6,Grade 6,6,6,6,Grade 6,8,fab876b1-479d-e311-b77c-005056801da1,2,e8a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
f2a4bfaa-479d-e311-b77c-005056801da1,Fluently multiply and divide multi-digit decimals using the standard algorithm,Fluently multiply / divide multi-digit decimals,Decimal Concepts and Operations,Mathematics,Math,,,false,false,false,false,false,true,GRADE_6,Grade 6,6,6,6,Grade 6,8,fab876b1-479d-e311-b77c-005056801da1,2,e8a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
c6f4c501-90a6-40fb-a679-855b56bfcfc0,Solve a problem involving multiplication of decimals and whole numbers,Solve a problem: decimal / whole number product,Decimal Concepts and Operations,Mathematics,Math,,,true,false,false,false,false,false,GRADE_6,Grade 6,6,6,6,Grade 6,8,fab876b1-479d-e311-b77c-005056801da1,2,e8a4670b-a39f-e311-9503-005056801da1,Released,Ready,,,,Inherited as-is. Not yet reviewed for meeting ROCK requirements.,initial,RSLBASE_20240701
